Unnamed: 0.1,Unnamed: 0,Company Name,Location,Datum,Detail,Status Rocket,Rocket,Status Mission,Latitude,Longitude,Mission.Year,Company ID
772,772,ULA,"SLC-2W, Vandenberg AFB, California, USA",2009-05-05 20:24:00+00:00,Delta II 7920-10C | STSS-ATRR,StatusRetired,,Success,34.7519092,-120.534267,2009,3
773,773,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2009-04-20 08:15:00+00:00,Zenit-3 SL | Sicral-1B,StatusActive,,Success,-0.703107,-120.9375,2009,29
774,774,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2009-04-20 01:15:00+00:00,PSLV-CA | RISAT-2 & ANUSAT,StatusActive,21,Success,13.6280508,80.22564247856761,2009,16
775,775,KCST,"Pad 1, Tonghae Satellite Launching Ground, North Korea",2009-04-05 02:20:00+00:00,Unha-2 | Kwangmyngsng-2,StatusRetired,,Failure,40.8563179,129.66121799616445,2009,25
776,776,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2009-04-04 00:31:00+00:00,Atlas V 421 | WGS-2,StatusActive,123,Success,27.7567667,-81.4639835,2009,3
777,777,ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",2009-03-24 08:34:00+00:00,Delta II 7925 | GPS IIRM-7,StatusRetired,,Success,27.7567667,-81.4639835,2009,3
778,778,Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2009-03-17 14:21:00+00:00,Rokot/Briz KM | GOCE,StatusRetired,41.8,Success,64.6863136,97.7453061,2009,22
779,779,NASA,"LC-39A, Kennedy Space Center, Florida, USA",2009-03-15 23:43:00+00:00,Space Shuttle Discovery | STS-119,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2009,32
780,780,ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",2009-03-07 03:49:00+00:00,Delta II 7925-10L | Kepler,StatusRetired,,Success,27.7567667,-81.4639835,2009,3
781,781,Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2009-02-26 08:30:00+00:00,Zenit-3 SLB | Telstar-11N,StatusActive,,Success,45.9178932,63.40837213703634,2009,23
782,782,Northrop,"SLC-576E, Vandenberg AFB, California, USA",2009-02-24 09:55:00+00:00,Minotaur C (Taurus) | Orbiting Carbon Observatory,StatusActive,45,Failure,34.7519092,-120.534267,2009,5
783,783,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2009-02-12 22:09:00+00:00,"Ariane 5 ECA | Hot Bird 10, NSS-9, Spirale-A & B",StatusActive,200,Success,5.21237515,-52.77388326708221,2009,13
784,784,ULA,"SLC-2W, Vandenberg AFB, California, USA",2009-02-06 10:22:00+00:00,Delta II 7320-10C | NOAA-N Prime,StatusRetired,,Success,34.7519092,-120.534267,2009,3
785,785,ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran",,Safir-1 | Omid,StatusRetired,,Success,35.221533550000004,53.89705678310016,-1,14
786,786,VKS RF,"Site 32/2, Plesetsk Cosmodrome, Russia",2009-01-30 13:30:00+00:00,Tsyklon-3 | Koronas Foton,StatusRetired,,Success,64.6863136,97.7453061,2009,10
787,787,MHI,"LA-Y1, Tanegashima Space Center, Japan",2009-01-23 03:54:00+00:00,"H-IIA 202 | Ibuki, Maido 1 & Others",StatusActive,90,Success,30.39434145,130.9577894923186,2009,11
788,788,ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",2009-01-18 02:47:00+00:00,Delta IV Heavy | NROL-26,StatusActive,350,Success,27.7567667,-81.4639835,2009,3
789,789,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-12-20 22:35:00+00:00,Ariane 5 ECA | Hot Bird 9 & Eutelsat W2M,StatusActive,200,Success,5.21237515,-52.77388326708221,2008,13
790,790,VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",2008-12-02 04:59:00+00:00,Molniya-M /Block 2BL | Cosmos 2446,StatusRetired,,Success,64.6863136,97.7453061,2008,10
791,791,NASA,"LC-39A, Kennedy Space Center, Florida, USA",2008-11-15 00:55:00+00:00,Space Shuttle Endeavour | STS-126,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2008,32
792,792,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2008-11-05 00:15:00+00:00,Long March 2D | Shiyan-3 & Chuangxin-1(02),StatusActive,29.75,Success,40.964989,100.2838214916303,2008,1
793,793,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2008-11-05 00:15:00+00:00,Long March 2D | Shiyan-3 & Chuangxin-1(02),StatusActive,29.75,Success,40.964989,100.2838214916303,2008,1
794,794,CASC,"LC-2, Xichang Satellite Launch Center, China",2008-10-29 16:53:00+00:00,Long March 3B/E | VENESAT 1,StatusActive,29.15,Success,28.24576155,102.02793799844264,2008,1
795,795,ULA,"SLC-2W, Vandenberg AFB, California, USA",2008-10-25 02:28:00+00:00,Delta II 7420-10C | COSMO-3,StatusRetired,,Success,34.7519092,-120.534267,2008,3
796,796,CASC,"LC-9, Taiyuan Satellite Launch Center, China",2008-10-25 01:15:00+00:00,Long March 4B | Shijian-6E & F,StatusActive,64.68,Success,35.0000663,104.999955,2008,1
797,797,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2008-10-22 00:52:00+00:00,PSLV-XL | Chandrayaan-1,StatusActive,31,Success,13.6280508,80.22564247856761,2008,16
798,798,Northrop,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2008-10-19 17:47:00+00:00,Pegasus XL | IBEX,StatusActive,40,Success,38.91493175,-77.0538701646928,2008,5
799,799,Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",2008-10-01 06:37:00+00:00,Dnepr | THEOS 1,StatusRetired,29,Success,64.6863136,97.7453061,2008,27
800,800,SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2008-09-28 23:15:00+00:00,Falcon 1 | RatSat,StatusRetired,7,Success,38.91493175,-77.0538701646928,2008,0
801,801,CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2008-09-28 13:10:00+00:00,Long March 2F/G | Shenzhou 7,StatusActive,,Success,40.964989,100.2838214916303,2008,1
802,802,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-09-24 09:27:00+00:00,Zenit-3 SL | Galaxy 19,StatusActive,,Success,-0.703107,-120.9375,2008,29
803,803,ULA,"SLC-2W, Vandenberg AFB, California, USA",2008-09-06 18:50:00+00:00,Delta II 7420-10C | GeoEye-1,StatusRetired,,Success,34.7519092,-120.534267,2008,3
804,804,CASC,"LC-7, Taiyuan Satellite Launch Center, China",2008-09-06 03:25:00+00:00,Long March 2C/SMA | Huanjing-1A & 1B,StatusActive,,Success,35.0000663,104.999955,2008,1
805,805,Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2008-08-29 07:15:00+00:00,Dnepr | RapidEye 1 to 5,StatusRetired,29,Success,45.9178932,63.40837213703634,2008,27
806,806,ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran",,Safir-1 | Unknown Payload,StatusRetired,,Failure,35.221533550000004,53.89705678310016,-1,14
807,807,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-08-14 20:44:00+00:00,Ariane 5 ECA | Superbird-7 & AMC-21,StatusActive,200,Success,5.21237515,-52.77388326708221,2008,13
808,808,SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2008-08-03 03:34:00+00:00,Falcon 1 | Flight 3,StatusRetired,7,Failure,38.91493175,-77.0538701646928,2008,0
809,809,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2008-07-22 02:40:00+00:00,Cosmos-3M (11K65M) | SAR-Lupe 5,StatusRetired,,Success,64.6863136,97.7453061,2008,10
810,810,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-07-16 05:20:00+00:00,Zenit-3 SL | EchoStar XI,StatusActive,,Success,-0.703107,-120.9375,2008,29
811,811,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-07-07 21:47:00+00:00,Ariane 5 ECA | ProtoStar-1 & Badr-6,StatusActive,200,Success,5.21237515,-52.77388326708221,2008,13
812,812,ULA,"SLC-2W, Vandenberg AFB, California, USA",2008-06-20 07:46:00+00:00,Delta II 7320-10C | Jason-2,StatusRetired,,Success,34.7519092,-120.534267,2008,3
813,813,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2008-06-19 06:36:00+00:00,Cosmos-3M (11K65M) | Orbcomm Satellites,StatusRetired,,Success,64.6863136,97.7453061,2008,10
814,814,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-06-12 22:05:00+00:00,Ariane 5 ECA | Skynet 5C & Turksat 3A,StatusActive,200,Success,5.21237515,-52.77388326708221,2008,13
815,815,ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",2008-06-11 16:05:00+00:00,Delta II 7920H-10C | GLAST,StatusRetired,,Success,27.7567667,-81.4639835,2008,3
816,816,CASC,"LC-2, Xichang Satellite Launch Center, China",2008-06-09 12:15:00+00:00,Long March 3B | ChinaSat 9,StatusActive,,Success,28.24576155,102.02793799844264,2008,1
817,817,NASA,"LC-39A, Kennedy Space Center, Florida, USA",2008-05-31 21:02:00+00:00,Space Shuttle Discovery | STS-124,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2008,32
818,818,CASC,"LC-7, Taiyuan Satellite Launch Center, China",2008-05-27 03:02:00+00:00,Long March 4C | Fengyun-3A,StatusActive,64.68,Success,35.0000663,104.999955,2008,1
819,819,VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",2008-05-23 15:20:00+00:00,"Rokot/Briz KM | Cosmos 2437 to 2439, Youbilielnyi",StatusRetired,41.8,Success,64.6863136,97.7453061,2008,10
820,820,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-05-21 09:42:00+00:00,Zenit-3 SL | Galaxy 18,StatusActive,,Success,-0.703107,-120.9375,2008,29
821,821,Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2008-04-28 05:00:00+00:00,Zenit-3 SLB | AMOS 3,StatusActive,,Partial Failure,45.9178932,63.40837213703634,2008,23
822,822,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2008-04-28 03:53:00+00:00,PSLV-CA | Cartosat-2A & Rideshares,StatusActive,21,Success,13.6280508,80.22564247856761,2008,16
823,823,CASC,"LC-2, Xichang Satellite Launch Center, China",2008-04-25 15:35:00+00:00,Long March 3C | Tianlian I-01,StatusActive,20.14,Success,28.24576155,102.02793799844264,2008,1
824,824,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-04-18 22:17:00+00:00,Ariane 5 ECA | Star One C2 & Vinasat-1,StatusActive,200,Success,5.21237515,-52.77388326708221,2008,13
825,825,Northrop,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2008-04-15 17:01:00+00:00,Pegasus XL | C/NOFS,StatusActive,40,Success,38.91493175,-77.0538701646928,2008,5
826,826,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2008-04-14 20:12:00+00:00,Atlas V 421 | ICO G1,StatusActive,123,Success,27.7567667,-81.4639835,2008,3
827,827,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2008-03-27 17:16:00+00:00,Cosmos-3M (11K65M) | SAR-Lupe 4,StatusRetired,,Success,64.6863136,97.7453061,2008,10
828,828,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-03-19 22:47:00+00:00,Zenit-3 SL | DirecTV-11,StatusActive,,Success,-0.703107,-120.9375,2008,29
829,829,ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",2008-03-15 06:10:00+00:00,Delta II 7925 | GPS IIRM-6,StatusRetired,,Success,27.7567667,-81.4639835,2008,3
830,830,ULA,"SLC-3E, Vandenberg AFB, California, USA",2008-03-13 10:02:00+00:00,Atlas V 411 | NROL-28,StatusActive,115,Success,34.7519092,-120.534267,2008,3
831,831,NASA,"LC-39A, Kennedy Space Center, Florida, USA",2008-03-11 06:28:00+00:00,Space Shuttle Endeavour | STS-123,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2008,32
832,832,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2008-03-09 04:03:00+00:00,Ariane 5 ES | Jules Verne ATV,StatusRetired,,Success,5.21237515,-52.77388326708221,2008,13
833,833,MHI,"LA-Y1, Tanegashima Space Center, Japan",2008-02-23 08:55:00+00:00,H-IIA 202 | Kizuna,StatusActive,90,Success,30.39434145,130.9577894923186,2008,11
834,834,NASA,"LC-39A, Kennedy Space Center, Florida, USA",2008-02-07 19:45:00+00:00,Space Shuttle Atlantis | STS-122,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2008,32
835,835,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2008-01-21 03:45:00+00:00,PSLV-CA | TecSAR,StatusActive,21,Success,13.6280508,80.22564247856761,2008,16
836,836,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2008-01-15 11:48:00+00:00,Zenit-3 SL | Thuraya-3,StatusActive,,Success,-0.703107,-120.9375,2008,29
837,837,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-12-21 21:41:00+00:00,Ariane 5 GS | Rascom-QAF1 & Horizons-2,StatusRetired,,Success,5.21237515,-52.77388326708221,2007,13
838,838,ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",2007-12-20 20:04:00+00:00,Delta II 7925 | GPS IIRM-5,StatusRetired,,Success,27.7567667,-81.4639835,2007,3
839,839,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2007-12-10 22:05:00+00:00,Atlas V 401 | NROL-24,StatusActive,109,Success,27.7567667,-81.4639835,2007,3
840,840,ULA,"SLC-2W, Vandenberg AFB, California, USA",2007-12-09 02:31:00+00:00,Delta II 7420-10C | COSMO-2,StatusRetired,,Success,34.7519092,-120.534267,2007,3
841,841,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-11-14 22:03:00+00:00,Ariane 5 ECA | Skynet 5B & Star One C1,StatusActive,200,Success,5.21237515,-52.77388326708221,2007,13
842,842,CASC,"LC-7, Taiyuan Satellite Launch Center, China",2007-11-11 22:48:00+00:00,Long March 4C | Yaogan 3,StatusActive,64.68,Success,35.0000663,104.999955,2007,1
843,843,ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",2007-11-11 01:50:00+00:00,Delta IV Heavy | DSP-23,StatusActive,350,Success,27.7567667,-81.4639835,2007,3
844,844,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2007-11-01 00:51:00+00:00,Cosmos-3M (11K65M) | SAR-Lupe 3,StatusRetired,,Success,64.6863136,97.7453061,2007,10
845,845,CASC,"LC-3, Xichang Satellite Launch Center, China",2007-10-24 10:05:00+00:00,Long March 3B | Chang'e 1,StatusActive,,Success,28.24576155,102.02793799844264,2007,1
846,846,VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",2007-10-23 04:39:00+00:00,Molniya-M /Block 2BL | Cosmos 2430,StatusRetired,,Success,64.6863136,97.7453061,2007,10
847,847,NASA,"LC-39A, Kennedy Space Center, Florida, USA",2007-10-23 03:38:00+00:00,Space Shuttle Discovery | STS-120,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2007,32
848,848,ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",2007-10-17 12:23:00+00:00,Delta II 7925 | GPS IIRM-4,StatusRetired,,Success,27.7567667,-81.4639835,2007,3
849,849,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2007-10-11 00:22:00+00:00,Atlas V 421 | WSG-1,StatusActive,123,Success,27.7567667,-81.4639835,2007,3
850,850,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-10-05 22:02:00+00:00,Ariane 5 GS | Intelsat 11 & Optus D2,StatusRetired,,Success,5.21237515,-52.77388326708221,2007,13
851,851,ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",2007-09-27 11:34:00+00:00,Delta II 7925H | Dawn,StatusRetired,,Success,27.7567667,-81.4639835,2007,3
852,852,CASC,"LC-7, Taiyuan Satellite Launch Center, China",2007-09-19 03:26:00+00:00,Long March 4B | CBERS-2B,StatusActive,64.68,Success,35.0000663,104.999955,2007,1
853,853,ULA,"SLC-2W, Vandenberg AFB, California, USA",2007-09-18 18:35:00+00:00,Delta II 7920-10C | DigitalGlobe WorldView-1,StatusRetired,,Success,34.7519092,-120.534267,2007,3
854,854,MHI,"LA-Y1, Tanegashima Space Center, Japan",2007-09-14 01:31:00+00:00,H-IIA 2022 | SELENE,StatusRetired,,Success,30.39434145,130.9577894923186,2007,11
855,855,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2007-09-11 13:05:00+00:00,Cosmos-3M (11K65M) | Cosmos 2429,StatusRetired,,Success,64.6863136,97.7453061,2007,10
856,856,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2007-09-02 12:51:00+00:00,GSLV Mk I | INSAT-4CR,StatusRetired,47,Partial Failure,13.6280508,80.22564247856761,2007,16
857,857,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-08-14 23:44:00+00:00,Ariane 5 ECA | Spaceway-3 & BSat-3A,StatusActive,200,Success,5.21237515,-52.77388326708221,2007,13
858,858,NASA,"LC-39A, Kennedy Space Center, Florida, USA",2007-08-08 22:36:00+00:00,Space Shuttle Endeavour | STS-118,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2007,32
859,859,ULA,"SLC-17A, Cape Canaveral AFS, Florida, USA",2007-08-04 09:26:00+00:00,Delta II 7925 | Phoenix,StatusRetired,,Success,27.7567667,-81.4639835,2007,3
860,860,CASC,"LC-2, Xichang Satellite Launch Center, China",2007-07-05 20:08:00+00:00,Long March 3B | Chinasat-6B,StatusActive,,Success,28.24576155,102.02793799844264,2007,1
861,861,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2007-07-02 19:38:00+00:00,Cosmos-3M (11K65M) | SAR-Lupe 2,StatusRetired,,Success,64.6863136,97.7453061,2007,10
862,862,VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2007-06-29 10:00:00+00:00,Zenit-2 | Cosmos 2428,StatusRetired,,Success,45.9178932,63.40837213703634,2007,10
863,863,Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",2007-06-28 15:02:00+00:00,Dnepr | Genesis 2,StatusRetired,29,Success,64.6863136,97.7453061,2007,27
864,864,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2007-06-15 15:11:00+00:00,Atlas V 401 | NROL-30 & NOSS-3,StatusActive,109,Partial Failure,27.7567667,-81.4639835,2007,3
865,865,Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2007-06-15 02:14:00+00:00,Dnepr | TerraSAR-X,StatusRetired,29,Success,45.9178932,63.40837213703634,2007,27
866,866,IAI,"Pad 1, Palmachim Airbase, Israel",,Shavit-2 | Ofek-7,StatusActive,,Success,30.8124247,34.8594762,-1,7
867,867,NASA,"LC-39A, Kennedy Space Center, Florida, USA",2007-06-08 23:38:00+00:00,Space Shuttle Atlantis | STS-117,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2007,32
868,868,ULA,"SLC-2W, Vandenberg AFB, California, USA",2007-06-08 02:34:00+00:00,Delta II 7420-10C | COSMO-SkyMed,StatusRetired,,Success,34.7519092,-120.534267,2007,3
869,869,CASC,"LC-2, Xichang Satellite Launch Center, China",2007-05-31 16:08:00+00:00,Long March 3A | SinoSat 3,StatusActive,69.7,Success,28.24576155,102.02793799844264,2007,1
870,870,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2007-05-25 07:12:00+00:00,Long March 2D | Yaogan 2 & ZDPS-1,StatusActive,29.75,Success,40.964989,100.2838214916303,2007,1
871,871,CASC,"LC-2, Xichang Satellite Launch Center, China",2007-05-13 16:01:00+00:00,Long March 3B/E | NIGCOMSAT-1,StatusActive,29.15,Success,28.24576155,102.02793799844264,2007,1
872,872,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-05-04 22:29:00+00:00,Ariane 5 ECA | Astra 1L & Galaxy 17,StatusActive,200,Success,5.21237515,-52.77388326708221,2007,13
873,873,Northrop,"Stargazer, Vandenberg AFB, California, USA",2007-04-25 20:26:00+00:00,Pegasus XL | AIM,StatusActive,40,Success,34.7519092,-120.534267,2007,5
874,874,Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",2007-04-24 06:48:00+00:00,Minotaur I | NFIRE,StatusActive,40,Success,37.93523815,-75.46969556654054,2007,5
875,875,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2007-04-23 10:00:00+00:00,PSLV-CA | AGILE & AAM,StatusActive,21,Success,13.6280508,80.22564247856761,2007,16
876,876,Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2007-04-17 06:46:00+00:00,Dnepr | EgyptSat 1 & Others,StatusRetired,29,Success,45.9178932,63.40837213703634,2007,27
877,877,CASC,"LC-2, Xichang Satellite Launch Center, China",2007-04-13 20:11:00+00:00,Long March 3A | Compass-M1,StatusActive,69.7,Success,28.24576155,102.02793799844264,2007,1
878,878,CASC,"LC-7, Taiyuan Satellite Launch Center, China",2007-04-11 03:27:00+00:00,Long March 2C | Haiyang-1B,StatusActive,30.8,Success,35.0000663,104.999955,2007,1
879,879,SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2007-03-21 01:10:00+00:00,Falcon 1 | DemoSat,StatusRetired,7,Failure,38.91493175,-77.0538701646928,2007,0
880,880,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2007-03-11 22:03:00+00:00,Ariane 5 ECA | Skynet 5A & INSAT-4B,StatusActive,200,Success,5.21237515,-52.77388326708221,2007,13
881,881,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2007-03-09 03:10:00+00:00,"Atlas V 401 | STP-1, FalconSat-3",StatusActive,109,Success,27.7567667,-81.4639835,2007,3
882,882,MHI,"LA-Y1, Tanegashima Space Center, Japan",2007-02-24 04:41:00+00:00,"H-IIA 2024 | IGS-Optical 3V, IGS-Radar 2",StatusRetired,,Success,30.39434145,130.9577894923186,2007,11
883,883,ULA,"SLC-17B, Cape Canaveral AFS, Florida, USA",2007-02-17 23:01:00+00:00,Delta II 7925-10C | THEMIS,StatusRetired,,Success,27.7567667,-81.4639835,2007,3
884,884,CASC,"LC-2, Xichang Satellite Launch Center, China",2007-02-02 16:28:00+00:00,Long March 3A | Beidou-1D,StatusActive,69.7,Success,28.24576155,102.02793799844264,2007,1
885,885,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2007-01-30 23:21:00+00:00,Zenit-3 SL | NSS-8,StatusActive,,Failure,-0.703107,-120.9375,2007,29
886,886,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2007-01-10 03:54:00+00:00,PSLV-G | Cartosat-2 & SRE-1 & Rideshares,StatusRetired,25,Success,13.6280508,80.22564247856761,2007,16
887,887,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2006-12-19 14:00:00+00:00,Cosmos-3M (11K65M) | SAR-Lupe 1,StatusRetired,,Success,64.6863136,97.7453061,2006,10
888,888,MHI,"LA-Y1, Tanegashima Space Center, Japan",2006-12-18 06:32:00+00:00,H-IIA 204 | Kiku 8,StatusActive,,Success,30.39434145,130.9577894923186,2006,11
889,889,Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",2006-12-16 12:00:00+00:00,Minotaur I | TacSat-2 & GeneSat-1,StatusActive,40,Success,37.93523815,-75.46969556654054,2006,5
890,890,ULA,"SLC-2W, Vandenberg AFB, California, USA",2006-12-14 21:00:00+00:00,Delta II 7920-10C | NROL-21,StatusRetired,,Success,34.7519092,-120.534267,2006,3
891,891,NASA,"LC-39B, Kennedy Space Center, Florida, USA",2006-12-10 00:47:00+00:00,Space Shuttle Discovery | STS-116,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2006,32
892,892,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-12-08 22:08:00+00:00,Ariane 5 ECA | WildBlue-1 & AMC-18,StatusActive,200,Success,5.21237515,-52.77388326708221,2006,13
893,893,CASC,"LC-2, Xichang Satellite Launch Center, China",2006-12-08 00:53:00+00:00,Long March 3A | Fengyun-2D,StatusActive,69.7,Success,28.24576155,102.02793799844264,2006,1
894,894,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2006-11-17 19:12:00+00:00,Delta II 7925 | GPS IIRM-3,StatusRetired,,Success,27.7567667,-81.4639835,2006,33
895,895,Boeing,"SLC-6, Vandenberg AFB, California, USA",2006-11-04 13:53:00+00:00,Delta IV Medium | DMSP F17,StatusRetired,133,Success,34.7519092,-120.534267,2006,33
896,896,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-10-30 23:48:00+00:00,Zenit-3 SL | XM-4,StatusActive,,Success,-0.703107,-120.9375,2006,29
897,897,CASC,"LC-2, Xichang Satellite Launch Center, China",2006-10-28 16:20:00+00:00,Long March 3B | SinoSat 2,StatusActive,,Success,28.24576155,102.02793799844264,2006,1
898,898,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",2006-10-26 00:52:00+00:00,Delta II 7925-10L | STEREO,StatusRetired,,Success,27.7567667,-81.4639835,2006,33
899,899,CASC,"LC-7, Taiyuan Satellite Launch Center, China",2006-10-23 23:34:00+00:00,Long March 4B | Shijian-6C & 6D,StatusActive,64.68,Success,35.0000663,104.999955,2006,1
900,900,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-10-13 20:56:00+00:00,"Ariane 5 ECA | DirecTV-9S, Optus D1, LDREX-2",StatusActive,200,Success,5.21237515,-52.77388326708221,2006,13
901,901,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2006-09-25 18:50:00+00:00,Delta II 7925 | GPS IIRM-2,StatusRetired,,Success,27.7567667,-81.4639835,2006,33
902,902,ISAS,"Mu Pad, Uchinoura Space Center, Japan",2006-09-22 21:36:00+00:00,"Mu-V / M-25 | SSSat 2, Hinode & Camatai",StatusRetired,,Success,31.2540782,131.07961777525216,2006,34
903,903,CASC,"LC-2, Xichang Satellite Launch Center, China",2006-09-12 16:02:00+00:00,Long March 3A | Chinasat-22A,StatusActive,69.7,Success,28.24576155,102.02793799844264,2006,1
904,904,MHI,"LA-Y1, Tanegashima Space Center, Japan",2006-09-11 04:35:00+00:00,H-IIA 202 | IGS-Optical 2,StatusActive,90,Success,30.39434145,130.9577894923186,2006,11
905,905,NASA,"LC-39B, Kennedy Space Center, Florida, USA",2006-09-09 15:14:00+00:00,Space Shuttle Atlantis | STS-115,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,2006,32
906,906,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2006-09-09 07:00:00+00:00,Long March 2C | Shijian-8,StatusActive,30.8,Success,40.964989,100.2838214916303,2006,1
907,907,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-08-22 03:26:00+00:00,Zenit-3 SL | Koreasat 5,StatusActive,,Success,-0.703107,-120.9375,2006,29
908,908,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-08-11 22:15:00+00:00,Ariane 5 ECA | JCSAT-10 & Syracuse 3B,StatusActive,200,Success,5.21237515,-52.77388326708221,2006,13
